"Ano";"Mês";"SEF";"Variavel";"Valor";"Cód índ"
2020;"Março";769;"Mata Seca";0;32
2020;"Março";769;"Meio Ambiente";15208,5076357801;8
2020;"Março";769;"PSF";3472,86416937916;15
2020;"Março";769;"ICMS Solidário";12603,5228447552;24
2020;"Março";769;"Índice Mínimo per capita";0;25
2020;"Março";769;"Índice de participação";225345,429963041;17
2020;"Março";769;"Compensações";1761,19;18
2020;"Março";769;"Valor Líquido + Compensações";227106,619963041;19
2020;"Março";21;"População";13811,1699350091;1
2020;"Março";21;"População dos 50 + Populosos";0;2
2020;"Março";21;"Área Geográfica";8674,78101599785;3
2020;"Março";21;"Educação";27686,7670235718;4
2020;"Março";21;"Patrimônio Cultural";0;5
2020;"Março";21;"Receita Própria";9376,69517898406;6
2020;"Março";21;"Cota Mínima";63472,2265250512;11
2020;"Março";21;"Mineradores";0;12
2020;"Março";21;"Saúde per capita";6568,04604911623;16
2020;"Março";21;"VAF";105936,594182623;10
2020;"Março";21;"Esportes";0;22
2020;"Março";21;"Turismo";0;28
2020;"Março";21;"Penitenciárias";0;26
2020;"Março";21;"Recursos Hídricos";0;27
2020;"Março";21;"Produção de Alimentos";13635,2105459897;9
2020;"Março";21;"Unidades de Conservação (IC i)";12377,1983798363;30
2020;"Março";21;"Saneamento";10112,9703244241;31
2020;"Março";21;"Mata Seca";0;32
2020;"Março";21;"Meio Ambiente";22487,91968739;8
2020;"Março";21;"PSF";8682,27669235707;15
2020;"Março";21;"ICMS Solidário";23711,4089107601;24
2020;"Março";21;"Índice Mínimo per capita";0;25
2020;"Março";21;"Índice de participação";304043,075233526;17
2020;"Março";21;"Compensações";1518,77;18
2020;"Março";21;"Valor Líquido + Compensações";305561,845233526;19
2020;"Março";22;"População";4905,59630860911;1
2020;"Março";22;"População dos 50 + Populosos";0;2
2020;"Março";22;"Área Geográfica";4966,86924921028;3
2020;"Março";22;"Educação";0;4
2020;"Março";22;"Patrimônio Cultural";5185,3049529098;5
2020;"Março";22;"Receita Própria";9509,6204329843;6
2020;"Março";22;"Cota Mínima";63473,7773984854;11
2020;"Março";22;"Mineradores";0;12
2020;"Março";22;"Saúde per capita";11826,4001030148;16
2020;"Março";22;"VAF";38176,2026650064;10
2020;"Março";22;"Esportes";0;22
2020;"Março";22;"Turismo";1369,10094754965;28
2020;"Março";22;"Penitenciárias";0;26
2020;"Março";22;"Recursos Hídricos";0;27
2020;"Março";22;"Produção de Alimentos";2473,2739200811;9
2020;"Março";22;"Unidades de Conservação (IC i)";0;30
2020;"Março";22;"Saneamento";0;31
2020;"Março";22;"Mata Seca";0;32
2020;"Março";22;"Meio Ambiente";0;8
2020;"Março";22;"PSF";3472,99553366211;15
2020;"Março";22;"ICMS Solidário";8422,06710741406;24
2020;"Março";22;"Índice Mínimo per capita";0;25
2020;"Março";22;"Índice de participação";153781,163090081;17
2020;"Março";22;"Compensações";-2,46;18
2020;"Março";22;"Valor Líquido + Compensações";153778,703090081;19
2020;"Março";23;"População";19088,7596936433;1
2020;"Março";23;"População dos 50 + Populosos";0;2
2020;"Março";23;"Área Geográfica";10062,4152013955;3
2020;"Março";23;"Educação";0;4
2020;"Março";23;"Patrimônio Cultural";3986,9487897065;5
2020;"Março";23;"Receita Própria";14408,1725789625;6
2020;"Março";23;"Cota Mínima";63473,7803290117;11
2020;"Março";23;"Mineradores";5,12292495574267;12
2020;"Março";23;"Saúde per capita";8400,29918991624;16
2020;"Março";23;"VAF";349784,725766567;10
2020;"Março";23;"Esportes";0;22
2020;"Março";23;"Turismo";0;28
2020;"Março";23;"Penitenciárias";0;26
2020;"Março";23;"Recursos Hídricos";0;27
2020;"Março";23;"Produção de Alimentos";6866,08760077908;9
2020;"Março";23;"Unidades de Conservação (IC i)";0;30
2020;"Março";23;"Saneamento";0;31
2020;"Março";23;"Mata Seca";0;32
2020;"Março";23;"Meio Ambiente";0;8
2020;"Março";23;"PSF";12155,484929025;15
2020;"Março";23;"ICMS Solidário";32772,1249412689;24
2020;"Março";23;"Índice Mínimo per capita";0;25
2020;"Março";23;"Índice de participação";521003,929050603;17
2020;"Março";23;"Compensações";-12,47;18
2020;"Março";23;"Valor Líquido + Compensações";520991,459050603;19
2020;"Março";24;"População";4527,66340999183;1
2020;"Março";24;"População dos 50 + Populosos";0;2
2020;"Março";24;"Área Geográfica";6275,10586590152;3
2020;"Março";24;"Educação";0;4
2020;"Março";24;"Patrimônio Cultural";15259,450013743;5
2020;"Março";24;"Receita Própria";27135,9417727934;6
2020;"Março";24;"Cota Mínima";63473,7797451464;11
2020;"Março";24;"Mineradores";0;12
2020;"Março";24;"Saúde per capita";26325,1238531063;16
2020;"Março";24;"VAF";532058,844436294;10
2020;"Março";24;"Esportes";965,921923375211;22
2020;"Março";24;"Turismo";0;28
2020;"Março";24;"Penitenciárias";0;26
2020;"Março";24;"Recursos Hídricos";0;27
2020;"Março";24;"Produção de Alimentos";5867,25059772861;9
2020;"Março";24;"Unidades de Conservação (IC i)";0;30
2020;"Março";24;"Saneamento";10113,2177975252;31
2020;"Março";24;"Mata Seca";0;32
2020;"Março";24;"Meio Ambiente";10112,2064757454;8
2020;"Março";24;"PSF";3472,99566206069;15
2020;"Março";24;"ICMS Solidário";7773,22117024059;24
2020;"Março";24;"Índice Mínimo per capita";0;25
2020;"Março";24;"Índice de participação";703247,547989474;17
2020;"Março";24;"Compensações";-13,11;18
2020;"Março";24;"Valor Líquido + Compensações";703234,437989474;19
2020;"Março";25;"População";5917,35379412145;1
2020;"Março";25;"População dos 50 + Populosos";0;2
2020;"Março";25;"Área Geográfica";2282,18747342111;3
2020;"Março";25;"Educação";29946,7491332766;4
2020;"Março";25;"Patrimônio Cultural";6107,38444523618;5
2020;"Março";25;"Receita Própria";4527,2347177266;6
2020;"Março";25;"Cota Mínima";63471,1030284321;11
2020;"Março";25;"Mineradores";0;12
2020;"Março";25;"Saúde per capita";9992,12344458296;16
2020;"Março";25;"VAF";37639,2621554275;10
2020;"Março";25;"Esportes";0;22
2020;"Março";25;"Turismo";0;28
2020;"Março";25;"Penitenciárias";0;26
2020;"Março";25;"Recursos Hídricos";0;27
2020;"Março";25;"Produção de Alimentos";6939,92768867857;9
2020;"Março";25;"Unidades de Conservação (IC i)";0;30
2020;"Março";25;"Saneamento";10112,7913187614;31
2020;"Março";25;"Mata Seca";0;32
2020;"Março";25;"Meio Ambiente";10111,7800396296;8
2020;"Março";25;"PSF";3472,84920433319;15
2020;"Março";25;"ICMS Solidário";10159,0811019124;24
2020;"Março";25;"Índice Mínimo per capita";0;25
2020;"Março";25;"Índice de participação";190567,034134997;17
2020;"Março";25;"Compensações";1655,61;18
2020;"Março";25;"Valor Líquido + Compensações";192222,644134997;19
2020;"Março";26;"População";51575,7252401329;1
2020;"Março";26;"População dos 50 + Populosos";0;2
2020;"Março";26;"Área Geográfica";7834,6230098538;3
2020;"Março";26;"Educação";24904,4212374837;4
2020;"Março";26;"Patrimônio Cultural";17000,6885014099;5
2020;"Março";26;"Receita Própria";58324,6292733861;6
2020;"Março";26;"Cota Mínima";63473,5187700013;11
2020;"Março";26;"Mineradores";46,0716800294086;12
2020;"Março";26;"Saúde per capita";8324,07102808448;16
2020;"Março";26;"VAF";1255827,63043423;10
2020;"Março";26;"Esportes";6861,57100312242;22
2020;"Março";26;"Turismo";3946,94160446585;28
2020;"Março";26;"Penitenciárias";2820,81298769488;26
2020;"Março";26;"Recursos Hídricos";0;27
2020;"Março";26;"Produção de Alimentos";16993,3484368217;9
2020;"Março";26;"Unidades de Conservação (IC i)";0;30
2020;"Março";26;"Saneamento";13147,1290815801;31
2020;"Março";26;"Mata Seca";0;32
2020;"Março";26;"Meio Ambiente";13145,8143686719;8
2020;"Março";26;"PSF";6945,96276538263;15
2020;"Março";26;"ICMS Solidário";88546,6703250002;24
2020;"Março";26;"Índice Mínimo per capita";0;25
2020;"Março";26;"Índice de participação";1626572,47151506;17
2020;"Março";26;"Compensações";1361,8;18
2020;"Março";26;"Valor Líquido + Compensações";1627934,27151506;19
2020;"Março";27;"População";11817,4761988019;1
2020;"Março";27;"População dos 50 + Populosos";0;2
2020;"Março";27;"Área Geográfica";11645,6371964421;3
2020;"Março";27;"Educação";47851,6115080978;4
2020;"Março";27;"Patrimônio Cultural";11574,4970219904;5
2020;"Março";27;"Receita Própria";7603,82576728541;6
2020;"Março";27;"Cota Mínima";63472,9622491812;11
2020;"Março";27;"Mineradores";0;12
2020;"Março";27;"Saúde per capita";5118,68608705554;16
2020;"Março";27;"VAF";37505,2784228683;10
2020;"Março";27;"Esportes";1498,93645523291;22
2020;"Março";27;"Turismo";3946,90699861413;28
2020;"Março";27;"Penitenciárias";0;26
2020;"Março";27;"Recursos Hídricos";0;27
2020;"Março";27;"Produção de Alimentos";13603,9223046184;9
2020;"Março";27;"Unidades de Conservação (IC i)";2978,97618057236;30
2020;"Março";27;"Saneamento";0;31
2020;"Março";27;"Mata Seca";4783,94721528556;32
2020;"Março";27;"Meio Ambiente";7767,40944545515;8
2020;"Março";27;"PSF";8682,37733102716;15
2020;"Março";27;"ICMS Solidário";20288,5788648999;24
2020;"Março";27;"Índice Mínimo per capita";0;25
2020;"Março";27;"Índice de participação";252378,078280855;17
2020;"Março";27;"Compensações";657,72;18
2020;"Março";27;"Valor Líquido + Compensações";253035,798280855;19
2020;"Março";28;"População";15350,6678659195;1
2020;"Março";28;"População dos 50 + Populosos";0;2
2020;"Março";28;"Área Geográfica";16865,6750754719;3
2020;"Março";28;"Educação";38907,5449540087;4
2020;"Março";28;"Patrimônio Cultural";17572,4185297216;5
2020;"Março";28;"Receita Própria";24790,4202393035;6
2020;"Março";28;"Cota Mínima";63483,3568668872;11
2020;"Março";28;"Mineradores";0;12
2020;"Março";28;"Saúde per capita";8878,89679183481;16
2020;"Março";28;"VAF";261841,9942079;10
2020;"Março";28;"Esportes";0;22
2020;"Março";28;"Turismo";0;28
2020;"Março";28;"Penitenciárias";957,601642684801;26
2020;"Março";28;"Recursos Hídricos";0;27
2020;"Março";28;"Produção de Alimentos";8911,77977734715;9
2020;"Março";28;"Unidades de Conservação (IC i)";364,116266106836;30
2020;"Março";28;"Saneamento";10114,7437113502;31
2020;"Março";28;"Mata Seca";0;32
2020;"Março";28;"Meio Ambiente";10477,8120914593;8
2020;"Março";28;"PSF";6947,03935694358;15
2020;"Março";28;"ICMS Solidário";26354,46269468;24
2020;"Março";28;"Índice Mínimo per capita";0;25
2020;"Março";28;"Índice de participação";501339,658930287;17
2020;"Março";28;"Compensações";-30777,85;18
2020;"Março";28;"Valor Líquido + Compensações";470561,808930287;19
2020;"Março";770;"População";10704,8543331878;1
2020;"Março";770;"População dos 50 + Populosos";0;2
2020;"Março";770;"Área Geográfica";3091,65533002354;3
2020;"Março";770;"Educação";32591,398908305;4
2020;"Março";770;"Patrimônio Cultural";26222,4875257792;5
2020;"Março";770;"Receita Própria";5813,72136622068;6
2020;"Março";770;"Cota Mínima";63516,5815678438;11
2020;"Março";770;"Mineradores";0;12
2020;"Março";770;"Saúde per capita";7645,04890119285;16
2020;"Março";770;"VAF";48560,2007882638;10
2020;"Março";770;"Esportes";1719,78922358622;22
2020;"Março";770;"Turismo";3949,61935656945;28
2020;"Março";770;"Penitenciárias";0;26
2020;"Março";770;"Recursos Hídricos";0;27
2020;"Março";770;"Produção de Alimentos";12515,1118284571;9
2020;"Março";770;"Unidades de Conservação (IC i)";32738,3014291145;30
2020;"Março";770;"Saneamento";0;31
2020;"Março";770;"Mata Seca";0;32
2020;"Março";770;"Meio Ambiente";32735,0275989715;8
2020;"Março";770;"PSF";6950,67516507596;15
2020;"Março";770;"ICMS Solidário";18378,3980371517;24
2020;"Março";770;"Índice Mínimo per capita";0;25
2020;"Março";770;"Índice de participação";274394,580581832;17
2020;"Março";770;"Compensações";-60162,43;18
2020;"Março";770;"Valor Líquido + Compensações";214232,150581832;19
2020;"Março";29;"População";14369,9455300259;1
2020;"Março";29;"População dos 50 + Populosos";0;2
2020;"Março";29;"Área Geográfica";8890,38613193911;3
2020;"Março";29;"Educação";24581,2196446566;4
2020;"Março";29;"Patrimônio Cultural";9343,57671781885;5
2020;"Março";29;"Receita Própria";7982,7833985871;6
2020;"Março";29;"Cota Mínima";63472,4517630043;11
2020;"Março";29;"Mineradores";0;12
2020;"Março";29;"Saúde per capita";5206,16580715181;16
2020;"Março";29;"VAF";127377,38107275;10
2020;"Março";29;"Esportes";0;22
2020;"Março";29;"Turismo";4440,23466222517;28
2020;"Março";29;"Penitenciárias";0;26
2020;"Março";29;"Recursos Hídricos";0;27
2020;"Março";29;"Produção de Alimentos";5812,2524212983;9
2020;"Março";29;"Unidades de Conservação (IC i)";87,4962261253062;30
2020;"Março";29;"Saneamento";10113,0062113759;31
2020;"Março";29;"Mata Seca";0;32
2020;"Março";29;"Meio Ambiente";10199,4823872575;8
2020;"Março";29;"PSF";8682,30750234023;15
2020;"Março";29;"ICMS Solidário";24670,7307267356;24
2020;"Março";29;"Índice Mínimo per capita";0;25
2020;"Março";29;"Índice de participação";315028,877157425;17
2020;"Março";29;"Compensações";1357,26;18
2020;"Março";29;"Valor Líquido + Compensações";316386,137157425;19
2020;"Março";30;"População";11699,6028204255;1
2020;"Março";30;"População dos 50 + Populosos";0;2
2020;"Março";30;"Área Geográfica";13204,3299846877;3
2020;"Março";30;"Educação";0;4
2020;"Março";30;"Patrimônio Cultural";3748,41336787168;5
2020;"Março";30;"Receita Própria";126959,592470346;6
2020;"Março";30;"Cota Mínima";63473,7799198969;11
2020;"Março";30;"Mineradores";0,0088597856080918;12
2020;"Março";30;"Saúde per capita";17144,2245418291;16
2020;"Março";30;"VAF";468779,595563973;10
2020;"Março";30;"Esportes";600,874509171966;22
2020;"Março";30;"Turismo";1369,10100193537;28
2020;"Março";30;"Penitenciárias";0;26
2020;"Março";30;"Recursos Hídricos";0;27
2020;"Março";30;"Produção de Alimentos";9812,82451194828;9
2020;"Março";30;"Unidades de Conservação (IC i)";1625,75902953239;30
2020;"Março";30;"Saneamento";0;31
2020;"Março";30;"Mata Seca";0;32
2020;"Março";30;"Meio Ambiente";1625,59645362943;8
2020;"Março";30;"PSF";8682,48917905561;15
2020;"Março";30;"ICMS Solidário";20086,2105001975;24
2020;"Março";30;"Índice Mínimo per capita";0;25
2020;"Março";30;"Índice de participação";747186,672228303;17
2020;"Março";30;"Compensações";-12,12;18
2020;"Março";30;"Valor Líquido + Compensações";747174,552228303;19
2020;"Março";31;"População";2006,4352559081;1
2020;"Março";31;"População dos 50 + Populosos";0;2
2020;"Março";31;"Área Geográfica";1428,35651103153;3
2020;"Março";31;"Educação";0;4
2020;"Março";31;"Patrimônio Cultural";1022,2944677969;5
2020;"Março";31;"Receita Própria";4810,41404808832;6
2020;"Março";31;"Cota Mínima";63473,7745133159;11
2020;"Março";31;"Mineradores";0;12
2020;"Março";31;"Saúde per capita";31127,679490338;16
2020;"Março";31;"VAF";16822,3036909641;10
2020;"Março";31;"Esportes";12,9220313546359;22
2020;"Março";31;"Turismo";0;28
2020;"Março";31;"Penitenciárias";0;26
2020;"Março";31;"Recursos Hídricos";0;27
2020;"Março";31;"Produção de Alimentos";11609,2818384971;9
2020;"Março";31;"Unidades de Conservação (IC i)";0;30
2020;"Março";31;"Saneamento";10113,2169639425;31
2020;"Março";31;"Mata Seca";0;32
2020;"Março";31;"Meio Ambiente";10112,2056422461;8
2020;"Março";31;"PSF";1736,4976878994;15
2020;"Março";31;"ICMS Solidário";3444,70504886097;24
2020;"Março";31;"Índice Mínimo per capita";0;25
2020;"Março";31;"Índice de participação";147606,870477731;17
2020;"Março";31;"Compensações";-15,76;18
2020;"Março";31;"Valor Líquido + Compensações";147591,110477731;19
2020;"Março";32;"População";2946,87357853165;1
2020;"Março";32;"População dos 50 + Populosos";0;2
2020;"Março";32;"Área Geográfica";3110,03939811288;3
2020;"Março";32;"Educação";0;4
2020;"Março";32;"Patrimônio Cultural";22238,3143670321;5
2020;"Março";32;"Receita Própria";5613,72111937553;6
2020;"Março";32;"Cota Mínima";63473,7803480472;11
2020;"Março";32;"Mineradores";0;12
2020;"Março";32;"Saúde per capita";18812,4219949829;16
2020;"Março";32;"VAF";45933,8624113096;10
2020;"Março";32;"Esportes";0;22
2020;"Março";32;"Turismo";912,734007446917;28
2020;"Março";32;"Penitenciárias";0;26
2020;"Março";32;"Recursos Hídricos";0;27
2020;"Março";32;"Produção de Alimentos";1691,73910732873;9
2020;"Março";32;"Unidades de Conservação (IC i)";0;30
2020;"Março";32;"Saneamento";10113,2178935848;31
2020;"Março";32;"Mata Seca";0;32
2020;"Março";32;"Meio Ambiente";10112,2065717954;8
2020;"Março";32;"PSF";1736,49784752434;15
2020;"Março";32;"ICMS Solidário";5059,2762783809;24
2020;"Março";32;"Índice Mínimo per capita";0;25
2020;"Março";32;"Índice de participação";181641,455363142;17
2020;"Março";32;"Compensações";-6,1;18
2020;"Março";32;"Valor Líquido + Compensações";181635,355363142;19
2020;"Março";33;"População";2590,28557234049;1
2020;"Março";33;"População dos 50 + Populosos";0;2
2020;"Março";33;"Área Geográfica";1780,66449563626;3
2020;"Março";33;"Educação";0;4
2020;"Março";33;"Patrimônio Cultural";17804,9637515456;5
2020;"Março";33;"Receita Própria";5836,98510014252;6
2020;"Março";33;"Cota Mínima";63473,780825947;11
2020;"Março";33;"Mineradores";0;12
2020;"Março";33;"Saúde per capita";19464,8392017032;16
2020;"Março";33;"VAF";12643,497537404;10
2020;"Março";33;"Esportes";0;22
2020;"Março";33;"Turismo";0;28
2020;"Março";33;"Penitenciárias";0;26
2020;"Março";33;"Recursos Hídricos";0;27
2020;"Março";33;"Produção de Alimentos";1668,79373152621;9
2020;"Março";33;"Unidades de Conservação (IC i)";0;30
2020;"Março";33;"Saneamento";10113,2179697281;31
2020;"Março";33;"Mata Seca";0;32
2020;"Março";33;"Meio Ambiente";10112,2066479311;8
2020;"Março";33;"PSF";1736,49786059858;15
2020;"Março";33;"ICMS Solidário";4447,07585891907;24
2020;"Março";33;"Índice Mínimo per capita";0;25
